ID	POEM_NUMBER	POEM_TITLE	STANZA	LINE_NUMBER	LINE_IN_SOURCE	LINE	RHYMEWORD	RHYME	RECONSTRUCTION	COMMENT	PROBLEMS
2252	138	衡門	138.1	1	衡門之下	衡門之下					
2253	138	衡門	138.1	2	可以棲a[diei]遲。	可以棲遲	遲	a	diei		
2254	138	衡門	138.1	1	泌之洋洋	泌之洋洋					
2255	138	衡門	138.1	2	可以樂a[kiei]飢。（脂部）	可以樂飢	飢	a	kiei	脂部	
2256	138	衡門	138.2	1	豈其食魚	豈其食魚					
2257	138	衡門	138.2	2	必河之a[biuang]魴。	必河之魴	魴	a	biuang		
2258	138	衡門	138.2	1	豈其取妻	豈其取妻					
2259	138	衡門	138.2	2	必齊之a[kiang]姜。（阳部）	必齊之姜	姜	a	kiang	阳部	
2260	138	衡門	138.3	1	豈其食魚	豈其食魚					
2261	138	衡門	138.3	2	必河之a[liə]鯉。	必河之鯉	鯉	a	liə		
2262	138	衡門	138.3	1	豈其取妻	豈其取妻					
2263	138	衡門	138.3	2	必宋之a[tziə]子。（之部）	必宋之子	子	a	tziə	之部	
2264	139	東門之池	139.1	1	東門之a[diai]池	東門之池	池	a	diai		
2265	139	東門之池	139.1	2	可以漚a[meai]麻。	可以漚麻	麻	a	meai		
2266	139	東門之池	139.1	1	彼美淑姬	彼美淑姬					
2267	139	東門之池	139.1	2	可與晤a[kai]歌。（歌部）	可與晤歌	歌	a	kai	歌部	
2268	139	東門之池	139.2	1	東門之池	東門之池					
2269	139	東門之池	139.2	2	可以漚a[dia]紵。	可以漚紵	紵	a	dia		
2270	139	東門之池	139.2	1	彼美淑姬	彼美淑姬					
2271	139	東門之池	139.2	2	可與晤a[ngia]語。（鱼部）	可與晤語	語	a	ngia	鱼部	
2272	139	東門之池	139.3	1	東門之池	東門之池					
2273	139	東門之池	139.3	2	可以漚a[kean]菅。	可以漚菅	菅	a	kean		
2274	139	東門之池	139.3	1	彼美淑姬	彼美淑姬					
2275	139	東門之池	139.3	2	可與晤a[ngian]言。（元部）	可與晤言	言	a	ngian	元部	
2276	140	東門之楊	140.1	1	東門之a[jiang]楊	東門之楊	楊	a	jiang		
2277	140	東門之楊	140.1	2	其葉牂a[tzang]牂。	其葉牂牂	牂	a	tzang		
2278	140	東門之楊	140.1	1	昏以為期	昏以為期					
2279	140	東門之楊	140.1	2	明星煌a[huang]煌。（阳部）	明星煌煌	煌	a	huang	阳部	
2280	140	東門之楊	140.2	1	東門之楊	東門之楊					
2281	140	東門之楊	140.2	2	其葉肺a[phiuat]肺。	其葉肺肺	肺	a	phiuat		
2282	140	東門之楊	140.2	1	昏以為期	昏以為期					
2283	140	東門之楊	140.2	2	明星晢a[tjiat]晢。（月部）	明星晢晢	晢	a	tjiat	月部	
2284	141	墓門	141.1	1	墓門有棘	墓門有棘					
2285	141	墓門	141.1	2	斧以a[sie]斯之。	斧以斯之	斯	a	sie		
2286	141	墓門	141.1	1	夫也不良	夫也不良					
2287	141	墓門	141.1	2	國人a[tie]知之。（支部）	國人知之	知	a	tie	支部	
2288	141	墓門	141.1	1	知而不b[jiə]已	知而不已	已	b	jiə		
2289	141	墓門	141.1	2	誰昔然b[jiə]矣。（之部）	誰昔然矣	矣	b	jiə	之部	
2290	141	墓門	141.2	1	墓門有梅	墓門有梅					
2291	141	墓門	141.2	2	有鴞a[dziuət]萃止。	有鴞萃止	萃	a	dziuət		
2292	141	墓門	141.2	1	夫也不良	夫也不良					
2293	141	墓門	141.2	2	歌以a[siuət]誶之。7（物部）	歌以誶之	誶	a	siuət	物部	
2294	141	墓門	141.2	1	訊予不b[ka]顧	訊予不顧	顧	b	ka		
2295	141	墓門	141.2	2	顛倒思b[jia]予。（鱼部）	顛倒思予	予	b	jia	鱼部	
2296	142	防有鵲巢	142.1	1	防有鵲a[dzheô]巢	防有鵲巢	巢	a	dzheô		
2297	142	防有鵲巢	142.1	2	邛有旨a[dyô]苕。	邛有旨苕	苕	a	dyô		
2298	142	防有鵲巢	142.1	1	誰侜予美	誰侜予美					
2299	142	防有鵲巢	142.1	2	心焉忉a[tô]忉。（宵部）	心焉忉忉	忉	a	tô	宵部	
2300	142	防有鵲巢	142.2	1	中唐有a[byek]甓	中唐有甓	甓	a	byek		
2301	142	防有鵲巢	142.2	2	邛有旨a[ngyek]鷊。	邛有旨鷊	鷊	a	ngyek		
2302	142	防有鵲巢	142.2	1	誰侜予美	誰侜予美					
2303	142	防有鵲巢	142.2	2	心焉惕a[thyek]惕。（锡部）	心焉惕惕	惕	a	thyek	锡部	
2304	143	月出	143.1	1	月出a[kyô]皎兮	月出皎兮	皎	a	kyô		
2305	143	月出	143.1	2	佼人a[lyô]僚兮。	佼人僚兮	僚	a	lyô		
2306	143	月出	143.1	1	舒窈a[kyu]糾兮	舒窈糾兮	糾	a	kyu		
2307	143	月出	143.1	2	勞心a[tsiô]悄兮。（宵幽合韵）	勞心悄兮	悄	a	tsiô	宵幽合韵	
2308	143	月出	143.2	1	月出a[hu]皓兮	月出皓兮	皓	a	hu		
2309	143	月出	143.2	2	佼人a[liu]懰兮。	佼人懰兮	懰	a	liu		
2310	143	月出	143.2	1	舒懮a[zjiu]受兮	舒懮受兮	受	a	zjiu		
2311	143	月出	143.2	2	勞心a[tsu]慅兮。（幽部）	勞心慅兮	慅	a	tsu	幽部	
2312	143	月出	143.3	1	月出a[tjiô]照兮	月出照兮	照	a	tjiô		
2313	143	月出	143.3	2	佼人a[lyô]燎兮。	佼人燎兮	燎	a	lyô		
2314	143	月出	143.3	1	舒夭a[zjiô]紹兮	舒夭紹兮	紹	a	zjiô		
2315	143	月出	143.3	2	勞心a[tsô]懆兮。8（宵部）	勞心懆兮	懆	a	tsô	宵部	
2316	144	株林	144.1	1	胡為乎株a[liəm]林	胡為乎株林	林	a	liəm		
2317	144	株林	144.1	2	從夏a[nəm]南。	從夏南	南	a	nəm		
2318	144	株林	144.1	1	匪適株a[liəm]林	匪適株林	林	a	liəm		
2319	144	株林	144.1	2	從夏a[nəm]南。（侵部）	從夏南	南	a	nəm	侵部	
2320	144	株林	144.2	1	駕我乘a[mea]馬	駕我乘馬	馬	a	mea		
2321	144	株林	144.2	2	說于株a[jya]野。（鱼部）	說于株野	野	a	jya	鱼部	
2322	144	株林	144.2	1	乘我乘b[kio]駒	乘我乘駒	駒	b	kio		
2323	144	株林	144.2	2	朝食于b[tio]株。（侯部）	朝食于株	株	b	tio	侯部	
2324	145	澤陂	145.1	1	彼澤之a[piai]陂	彼澤之陂	陂	a	piai		
2325	145	澤陂	145.1	2	有蒲與a[hai]荷。	有蒲與荷	荷	a	hai		
2326	145	澤陂	145.1	1	有美一人	有美一人					
2327	145	澤陂	145.1	2	傷如之a[hai]何。	傷如之何	何	a	hai		
2328	145	澤陂	145.1	1	寤寐無a[hiuai]為	寤寐無為	為	a	hiuai		
2329	145	澤陂	145.1	2	涕泗滂a[dai]沱。（歌部）	涕泗滂沱	沱	a	dai	歌部	
2330	145	澤陂	145.2	1	彼澤之陂	彼澤之陂					
2331	145	澤陂	145.2	2	有蒲與a[kean]蕑。	有蒲與蕑	蕑	a	kean		
2332	145	澤陂	145.2	1	有美一人	有美一人					
2333	145	澤陂	145.2	2	碩大且a[giuan]卷。	碩大且卷	卷	a	giuan		
2334	145	澤陂	145.2	1	寤寐無為	寤寐無為					
2335	145	澤陂	145.2	2	中心悁a[kiuan]悁。（元部）	中心悁悁	悁	a	kiuan	元部	
2336	145	澤陂	145.3	1	彼澤之陂	彼澤之陂					
2337	145	澤陂	145.3	2	有蒲菡a[dam]萏。	有蒲菡萏	萏	a	dam		
2338	145	澤陂	145.3	1	有美一人	有美一人					
2339	145	澤陂	145.3	2	碩大且a[ngiam]儼。	碩大且儼	儼	a	ngiam		
2340	145	澤陂	145.3	1	寤寐無為	寤寐無為					
2341	145	澤陂	145.3	2	 輾轉伏a[tjiəm]枕。（谈侵合韵）	輾轉伏枕	枕	a	tjiəm	谈侵合韵	
2342	145	澤陂	145.6	1	檜風	檜風					
2343	146	羔裘	146.1	1	羔裘逍a[jiô]遙	羔裘逍遙	遙	a	jiô		
2344	146	羔裘	146.1	2	狐裘以a[diô]朝。	狐裘以朝	朝	a	diô		
2345	146	羔裘	146.1	1	豈不爾思	豈不爾思					
2346	146	羔裘	146.1	2	勞心忉a[tô]忉。（宵部）	勞心忉忉	忉	a	tô	宵部	
2347	146	羔裘	146.2	1	羔裘翱a[ziang]翔	羔裘翱翔	翔	a	ziang		
2348	146	羔裘	146.2	2	狐裘在a[dang]堂。	狐裘在堂	堂	a	dang		
2349	146	羔裘	146.2	1	豈不爾思	豈不爾思					
2350	146	羔裘	146.2	2	我心憂a[sjiang]傷。（阳部）	我心憂傷	傷	a	sjiang	阳部	
2351	146	羔裘	146.3	1	羔裘如a[kô]膏	羔裘如膏	膏	a	kô		
2352	146	羔裘	146.3	2	日出有a[jiôk]曜。	日出有曜	曜	a	jiôk		
2353	146	羔裘	146.3	1	豈不爾思	豈不爾思					
2354	146	羔裘	146.3	2	中心是a[dôk]悼。（宵药通韵）	中心是悼	悼	a	dôk	宵药通韵	
2355	147	素冠	147.1	1	庶見素a[kuan]冠兮	庶見素冠兮	冠	a	kuan		
2356	147	素冠	147.1	2	棘人欒a[luan]欒兮	棘人欒欒兮	欒	a	luan		
2357	147	素冠	147.1	3	勞心慱a[duan]慱兮。（元部）	勞心慱慱兮	慱	a	duan	元部	
2358	147	素冠	147.2	1	庶見素a[iəi]衣兮	庶見素衣兮	衣	a	iəi		
2359	147	素冠	147.2	2	我心傷a[pəi]悲兮	我心傷悲兮	悲	a	pəi		
2360	147	素冠	147.2	3	聊與子同a[kiuəi]歸兮。（微部）	聊與子同歸兮	歸	a	kiuəi	微部	
2361	147	素冠	147.3	1	庶見素a[piet]韡兮	庶見素韡兮	韡	a	piet		
2362	147	素冠	147.3	2	我心蘊a[kyet]結兮	我心蘊結兮	結	a	kyet		
2363	147	素冠	147.3	3	聊與子如a[iet]一兮。（质部）	聊與子如一兮	一	a	iet	质部	
2364	148	隰有萇楚	148.1	1	隰有萇楚	隰有萇楚					
2365	148	隰有萇楚	148.1	2	猗儺其a[tjie]枝。	猗儺其枝	枝	a	tjie		
2366	148	隰有萇楚	148.1	1	夭之沃沃	夭之沃沃					
2367	148	隰有萇楚	148.1	2	樂子之無a[tie]知。（支部）	樂子之無知	知	a	tie	支部	
2368	148	隰有萇楚	148.2	1	隰有萇楚	隰有萇楚					
2369	148	隰有萇楚	148.2	2	猗儺其a[hoa]華。	猗儺其華	華	a	hoa		
2370	148	隰有萇楚	148.2	1	夭之沃沃	夭之沃沃					
2371	148	隰有萇楚	148.2	2	樂子之無a[kea]家。（鱼部）	樂子之無家	家	a	kea	鱼部	
2372	148	隰有萇楚	148.3	1	隰有萇楚	隰有萇楚					
2373	148	隰有萇楚	148.3	2	猗儺其a[djiet]實。	猗儺其實	實	a	djiet		
2374	148	隰有萇楚	148.3	1	夭之沃沃	夭之沃沃					
2375	148	隰有萇楚	148.3	2	樂子之無a[sjiet]室。（质部）	樂子之無室	室	a	sjiet	质部	
2376	149	匪風	149.1	1	匪風a[piuat]發兮	匪風發兮	發	a	piuat		
2377	149	匪風	149.1	2	匪車a[giat]偈兮	匪車偈兮	偈	a	giat		
2378	149	匪風	149.1	3							
2379	149	匪風	149.1	1	顧瞻周道	顧瞻周道					
2380	149	匪風	149.1	2	中心a[tat]怛兮。（月部）	中心怛兮	怛	a	tat	月部	
2381	149	匪風	149.2	1	匪風a[phiô]飄兮	匪風飄兮	飄	a	phiô		
2382	149	匪風	149.2	2	匪車a[phiô]嘌兮。	匪車嘌兮	嘌	a	phiô		
2383	149	匪風	149.2	1	顧瞻周道	顧瞻周道					
2384	149	匪風	149.2	2	中心a[tyô]弔兮。（宵部）	中心弔兮	弔	a	tyô	宵部	
2385	149	匪風	149.3	1	誰能亨魚	誰能亨魚					
2386	149	匪風	149.3	2	溉之釜a[ziəm]鬵。	溉之釜鬵	鬵	a	ziəm		
2387	149	匪風	149.3	1	誰將西歸	誰將西歸					
2388	149	匪風	149.3	2	懷之好a[iəm]音。（侵部）	懷之好音	音	a	iəm	侵部	
2389	149	匪風	149.6	1	曹風	曹風					
2390	150	蜉蝣	150.1	1	蜉蝣之a[hiua]羽	蜉蝣之羽	羽	a	hiua		
2391	150	蜉蝣	150.1	2	衣裳楚a[tshia]楚。	衣裳楚楚	楚	a	tshia		
2392	150	蜉蝣	150.1	1	心之憂矣	心之憂矣					
2393	150	蜉蝣	150.1	2	於我歸a[thjia]處。（鱼部）	於我歸處	處	a	thjia	鱼部	
2394	150	蜉蝣	150.2	1	蜉蝣之a[jiək]翼	蜉蝣之翼	翼	a	jiək		
2395	150	蜉蝣	150.2	2	采采衣a[biuək]服。	采采衣服	服	a	biuək		
2396	150	蜉蝣	150.2	1	心之憂矣	心之憂矣					
2397	150	蜉蝣	150.2	2	於我歸a[siək]息。（职部）	於我歸息	息	a	siək	职部	
2398	150	蜉蝣	150.3	1	蜉蝣掘a[jiuat]閱	蜉蝣掘閱	閱	a	jiuat		
2399	150	蜉蝣	150.3	2	麻衣如a[siuat]雪。	麻衣如雪	雪	a	siuat		
2400	150	蜉蝣	150.3	1	心之憂矣	心之憂矣					
2401	150	蜉蝣	150.3	2	於我歸a[sjiuat]說。（月部）	於我歸說	說	a	sjiuat	月部	
2402	151	候人	151.1	1	彼候人兮	彼候人兮					
2403	151	候人	151.1	2	何戈與a[tuat]祋。	何戈與祋	祋	a	tuat		
2404	151	候人	151.1	1	彼其之子	彼其之子					
2405	151	候人	151.1	2	三百赤a[piuat]芾。（月部）	三百赤芾	芾	a	piuat	月部	
2406	151	候人	151.2	1	維鵜在梁	維鵜在梁					
2407	151	候人	151.2	2	不濡其a[jiək]翼。	不濡其翼	翼	a	jiək		
2408	151	候人	151.2	1	彼其之子	彼其之子					
2409	151	候人	151.2	2	不稱其a[biuək]服。（职部）	不稱其服	服	a	biuək	职部	
2410	151	候人	151.3	1	維鵜在梁	維鵜在梁					
2411	151	候人	151.3	2	不濡其a[tio]咮。	不濡其咮	咮	a	tio		
2412	151	候人	151.3	1	彼其之子	彼其之子					
2413	151	候人	151.3	2	不遂其a[ko]媾。（侯部）	不遂其媾	媾	a	ko	侯部	
2414	151	候人	151.4	1	薈兮蔚兮	薈兮蔚兮					
2415	151	候人	151.4	2	南山朝a[tzyei]隮。	南山朝隮	隮	a	tzyei		
2416	151	候人	151.4	1	婉兮孌兮	婉兮孌兮					
2417	151	候人	151.4	2	季女斯a[kiei]飢。（脂部）	季女斯飢	飢	a	kiei	脂部	
2418	152	鳲鳩	152.1	1	鳲鳩在桑	鳲鳩在桑					
2419	152	鳲鳩	152.1	2	其子a[tsiet]七兮。	其子七兮	七	a	tsiet		
2420	152	鳲鳩	152.1	1	淑人君子	淑人君子					
2421	152	鳲鳩	152.1	2	其儀a[iet]一兮。	其儀一兮	一	a	iet		
2422	152	鳲鳩	152.1	1	其儀a[iet]一兮	其儀一兮	一	a	iet		
2423	152	鳲鳩	152.1	2	心如a[kyet]結兮。（质部）	心如結兮	結	a	kyet	质部	
2424	152	鳲鳩	152.2	1	鳲鳩在桑	鳲鳩在桑					
2425	152	鳲鳩	152.2	2	其子在a[muə]梅。	其子在梅	梅	a	muə		
2426	152	鳲鳩	152.2	1	淑人君子	淑人君子					
2427	152	鳲鳩	152.2	2	其帶伊a[siə]絲。	其帶伊絲	絲	a	siə		
2428	152	鳲鳩	152.2	1	其帶伊a[siə]絲	其帶伊絲	絲	a	siə		
2429	152	鳲鳩	152.2	2	其弁伊a[giə]騏。（之部）	其弁伊騏	騏	a	giə	之部	
2430	152	鳲鳩	152.3	1	鳲鳩在桑	鳲鳩在桑					
2431	152	鳲鳩	152.3	2	其子在a[kiək]棘。	其子在棘	棘	a	kiək		
2432	152	鳲鳩	152.3	1	淑人君子	淑人君子					
2433	152	鳲鳩	152.3	2	其儀不a[thək]忒。	其儀不忒	忒	a	thək		
2434	152	鳲鳩	152.3	1	其儀不a[thək]忒	其儀不忒	忒	a	thək		
2435	152	鳲鳩	152.3	2	正是四a[kuək]國。（职部）	正是四國	國	a	kuək	职部	
2436	152	鳲鳩	152.4	1	鳲鳩在桑	鳲鳩在桑					
2437	152	鳲鳩	152.4	2	其子在a[tzhen]榛。	其子在榛	榛	a	tzhen		
2438	152	鳲鳩	152.4	1	淑人君子	淑人君子					
2439	152	鳲鳩	152.4	2	正是國a[njien]人。	正是國人	人	a	njien		
2440	152	鳲鳩	152.4	1	正是國a[njien]人	正是國人	人	a	njien		
2441	152	鳲鳩	152.4	2	胡不萬a[nyen]年。（真部）	胡不萬年	年	a	nyen	真部	
2442	153	下泉	153.1	1	冽彼下a[dziuan]泉	冽彼下泉	泉	a	dziuan		
2443	153	下泉	153.1	2	浸彼苞b[lang]稂。（a= 元部）	浸彼苞稂	稂	b	lang	a=元部	
2444	153	下泉	153.1	1	愾我寤a[than]嘆	愾我寤嘆	嘆	a	than		
2445	153	下泉	153.1	2	念彼周b[kyang]京。（b= 阳部）	念彼周京	京	b	kyang	b=阳部	
2446	153	下泉	153.2	1	冽彼下a[dziuan]泉	冽彼下泉	泉	a	dziuan		
2447	153	下泉	153.2	2	浸彼苞b[syu]蕭。（a= 元部）	浸彼苞蕭	蕭	b	syu	a=元部	
2448	153	下泉	153.2	1	愾我寤a[than]嘆	愾我寤嘆	嘆	a	than		
2449	153	下泉	153.2	2	念彼京b[tjiu]周。（b= 幽部）	念彼京周	周	b	tjiu	b=幽部	
2450	153	下泉	153.3	1	冽彼下a[dziuan]泉	冽彼下泉	泉	a	dziuan		
2451	153	下泉	153.3	2	浸彼苞b[sjiei]著。（a= 元部）	浸彼苞著	著	b	sjiei	a=元部	
2452	153	下泉	153.3	1	愾我寤<uncertainty of character>a[than]嘆	愾我寤嘆	嘆	a	than		uncertaintyofcharacter,
2453	153	下泉	153.3	2	念彼京b[shiei]師。（b= 脂部）	念彼京師	師	b	shiei	b=脂部	
2454	153	下泉	153.4	1	芃芃黍a[miô]苗	芃芃黍苗	苗	a	miô		
2455	153	下泉	153.4	2	陰雨a[kô]膏之。	陰雨膏之	膏	a	kô		
2456	153	下泉	153.4	1	四國有王	四國有王					
2457	153	下泉	153.4	2	郇伯a[lô]勞之。（宵部）	郇伯勞之	勞	a	lô	宵部	
2458	153	下泉	153.6	1	豳風	豳風					
2459	154	七月	154.1	1	七月流a[xuəi]火	七月流火	火	a	xuəi		
2460	154	七月	154.1	2	九月授a[iəi]衣。（微部）	九月授衣	衣	a	iəi	微部	
2461	154	七月	154.1	1	一之日觱b[piuat]發	一之日觱發	發	b	piuat		
2462	154	七月	154.1	2	二之日栗b[liat]烈。	二之日栗烈	烈	b	liat		
2463	154	七月	154.1	1	無衣無b[hat]褐	無衣無褐	褐	b	hat		
2464	154	七月	154.1	2	何以卒b[siuat]歲。（月部）	何以卒歲	歲	b	siuat	月部	
2465	154	七月	154.1	1	三之日于c[ziə]耜	三之日于耜	耜	c	ziə		
2466	154	七月	154.1	2	四之日舉c[tjiə]趾。	四之日舉趾	趾	c	tjiə		
2467	154	七月	154.1	1	同我婦c[tziə]子	同我婦子	子	c	tziə		
2468	154	七月	154.1	2	饁彼南c[mə]畝	饁彼南畝	畝	c	mə		
2469	154	七月	154.1	3	田畯至c[xiə]喜。（之部）	田畯至喜	喜	c	xiə	之部	
2470	154	七月	154.2	1	七月流a[xuəi]火	七月流火	火	a	xuəi		
2471	154	七月	154.2	2	九月授a[iəi]衣。（微部）	九月授衣	衣	a	iəi	微部	
2472	154	七月	154.2	1	春日載b[jiang]陽	春日載陽	陽	b	jiang		
2473	154	七月	154.2	2	有鳴倉b[keang]庚。	有鳴倉庚	庚	b	keang		
2474	154	七月	154.2	1	女執懿b[khiuang]筐	女執懿筐	筐	b	khiuang		
2475	154	七月	154.2	2	遵彼微b[heang]行	遵彼微行	行	b	heang		
2476	154	七月	154.2	3	爰求柔b[sang]桑。（阳部）	爰求柔桑	桑	b	sang	阳部	
2477	154	七月	154.2	1	春日遲c[diei]遲	春日遲遲	遲	c	diei		
2478	154	七月	154.2	2	采蘩祁c[giei]祁。（脂部）	采蘩祁祁	祁	c	giei	脂部	
2479	154	七月	154.2	1	女心傷d[pəi]悲	女心傷悲	悲	d	pəi		
2480	154	七月	154.2	2	殆及公子同d[kiuəi]歸。（微部）	殆及公子同歸	歸	d	kiuəi	微部	
2481	154	七月	154.3	1	七月流a[xuəi]火	七月流火	火	a	xuəi		
2482	154	七月	154.3	2	八月萑a[hiuəi]葦。（微部）	八月萑葦	葦	a	hiuəi	微部	
2483	154	七月	154.3	1	蠶月條b[sang]桑	蠶月條桑	桑	b	sang		
2484	154	七月	154.3	2	取彼斧b[tsiang]斨	取彼斧斨	斨	b	tsiang		
2485	154	七月	154.3	3	以伐遠b[jiang]揚	以伐遠揚	揚	b	jiang		
2486	154	七月	154.3	4	猗彼女b[sang]桑。（阳部）	猗彼女桑	桑	b	sang	阳部	
2487	154	七月	154.3	1	七月鳴c[kyuek]鵙	七月鳴鵙	鵙	c	kyuek		
2488	154	七月	154.3	2	八月載c[tzyek]績。（锡部）	八月載績	績	c	tzyek	锡部	
2489	154	七月	154.3	1	載玄載d[huang]黃	載玄載黃	黃	d	huang		
2490	154	七月	154.3	2	我朱孔d[jiang]陽	我朱孔陽	陽	d	jiang		
2491	154	七月	154.3	3	為公子d[zjiang]裳。（阳部）	為公子裳	裳	d	zjiang	阳部	
2492	154	七月	154.4	1	四月秀a[iô]葽	四月秀葽	葽	a	iô		
2493	154	七月	154.4	2	五月鳴a[dyu]蜩。（宵幽合韵）	五月鳴蜩	蜩	a	dyu	宵幽合韵	
2494	154	七月	154.4	1	八月其b[huak]穫	八月其穫	穫	b	huak		
2495	154	七月	154.4	2	十月隕b[thak]蘀。（铎部）	十月隕蘀	蘀	b	thak	铎部	
2496	154	七月	154.4	1	一之日于貉	一之日于貉					
2497	154	七月	154.4	2	取彼狐c[liə]狸	取彼狐狸	狸	c	liə		
2498	154	七月	154.4	3	為公子c[giuə]裘。（之部）	為公子裘	裘	c	giuə	之部	
2499	154	七月	154.4	1	二之日其d[dong]同	二之日其同	同	d	dong		
2500	154	七月	154.4	2	載纘武d[kong]功	載纘武功	功	d	kong		
2501	154	七月	154.4	3	言私其d[tziong]豵	言私其豵	豵	d	tziong		
2502	154	七月	154.4	4	獻豜于d[kong]公。（东部）	獻豜于公	公	d	kong	东部	
2503	154	七月	154.5	1	五月斯螽動a[ka]股	五月斯螽動股	股	a	ka		
2504	154	七月	154.5	2	六月莎雞振a[hiua]羽。	六月莎雞振羽	羽	a	hiua		
2505	154	七月	154.5	1	七月在a[jya]野	七月在野	野	a	jya		
2506	154	七月	154.5	2	八月在a[hiua]宇	八月在宇	宇	a	hiua		
2507	154	七月	154.5	3	九月在a[ha]戶。	九月在戶	戶	a	ha		
2508	154	七月	154.5	1	十月蟋蟀	十月蟋蟀					
2509	154	七月	154.5	2	入我床a[hea]下。	入我床下	下	a	hea		
2510	154	七月	154.5	1	穹窒熏a[sjia]鼠	穹窒熏鼠	鼠	a	sjia		
2511	154	七月	154.5	2	塞向墐a[ha]戶。	塞向墐戶	戶	a	ha		
2512	154	七月	154.5	1	嗟我婦子	嗟我婦子					
2513	154	七月	154.5	2	曰為改歲	曰為改歲					
2514	154	七月	154.5	3	入此室a[thjia]處。（鱼部）	入此室處	處	a	thjia	鱼部	
2515	154	七月	154.6	1	六月食鬱及a[iuk]薁	六月食鬱及薁	薁	a	iuk		
2516	154	七月	154.6	2	七月亨葵及a[sjiuk]菽。（觉部）	七月亨葵及菽	菽	a	sjiuk	觉部	
2517	154	七月	154.6	1	八月剝b[tzu]棗	八月剝棗	棗	b	tzu		
2518	154	七月	154.6	2	十月穫b[du]稻。	十月穫稻	稻	b	du		
2519	154	七月	154.6	1	為此春b[tziu]酒	為此春酒	酒	b	tziu		
2520	154	七月	154.6	2	以介眉b[zjiu]壽。（幽部）	以介眉壽	壽	b	zjiu	幽部	
2521	154	七月	154.6	1	七月食c[koa]瓜	七月食瓜	瓜	c	koa		
2522	154	七月	154.6	2	八月斷c[ha]壺	八月斷壺	壺	c	ha		
2523	154	七月	154.6	3	九月叔c[tsia]苴	九月叔苴	苴	c	tsia		
2524	154	七月	154.6	4	采荼薪c[thia]樗。	采荼薪樗	樗	c	thia		
2525	154	七月	154.6	1	食我農c[piua]夫。（鱼部）	食我農夫	夫	c	piua	鱼部	
2526	154	七月	154.7	1	九月築場a[pua]圃	九月築場圃	圃	a	pua		
2527	154	七月	154.7	2	十月納禾a[kea]稼。（鱼部）	十月納禾稼	稼	a	kea	鱼部	
2528	154	七月	154.7	1	黍稷重b[liuk]穋	黍稷重穋	穋	b	liuk		
2529	154	七月	154.7	2	禾麻菽b[muək]麥。（觉职合韵）	禾麻菽麥	麥	b	muək	觉职合韵	
2530	154	七月	154.7	1	嗟我農夫	嗟我農夫					
2531	154	七月	154.7	2	我稼既c[dong]同	我稼既同	同	c	dong		
2532	154	七月	154.7	3	上入執宮c[kong]功。（东部）	上入執宮功	功	c	kong	东部	
2533	154	七月	154.7	1	晝爾于d[meu]茅	晝爾于茅	茅	d	meu		
2534	154	七月	154.7	2	宵爾索d[du]綯。（幽部）	宵爾索綯	綯	d	du	幽部	
2535	154	七月	154.7	1	亟其乘e[ok]屋	亟其乘屋	屋	e	ok		
2536	154	七月	154.7	2	其始播百e[kok]穀。（屋部）	其始播百穀	穀	e	kok	屋部	
2537	154	七月	154.8	1	二之日鑿冰沖a[diuəm]沖	二之日鑿冰沖沖	沖	a	diuəm		
2538	154	七月	154.8	2	三之日納于凌a[iəm]陰。（侵部）	三之日納于凌陰	陰	a	iəm	侵部	
2539	154	七月	154.8	1	四之日其b[tzu]蚤	四之日其蚤	蚤	b	tzu		
2540	154	七月	154.8	2	獻羔祭b[kiu]韭。（幽部）	獻羔祭韭	韭	b	kiu	幽部	
2541	154	七月	154.8	1	九月肅c[shiang]霜	九月肅霜	霜	c	shiang		
2542	154	七月	154.8	2	十月滌c[diang]場。	十月滌場	場	c	diang		
2543	154	七月	154.8	1	朋酒斯c[xiang]響	朋酒斯響	響	c	xiang		
2544	154	七月	154.8	2	曰殺羔c[jiang]羊。	曰殺羔羊	羊	c	jiang		
2545	154	七月	154.8	1	躋彼公c[dang]堂	躋彼公堂	堂	c	dang		
